wavelength_nm,albedo,single_scattering_albedo,co_albedo,asymmetry,extinction_coefficient_per_m,e_folding_depth_m
633.0452845,0.960188053,0.9999660808,3.391923374e-05,0.8907289757,3333.779521,0.01858479622
641.5434733,0.9592783931,0.9999645764,3.542363112e-05,0.8910336956,3332.35168,0.01817120655
650.1557442,0.9571932157,0.9999608648,3.913520676e-05,0.8913102379,3329.396687,0.01728395422
658.8836289,0.9548895404,0.99995635,4.364995571e-05,0.8911156441,3336.971195,0.01634147986
667.7286793,0.9528577904,0.9999521046,4.789541576e-05,0.8908486073,3326.839037,0.01566488165
676.6924683,0.9430505703,0.9999292076,7.079244931e-05,0.8906543815,3334.740931,0.01286439658
685.7765898,0.9486651523,0.9999429448,5.705520201e-05,0.8908570934,3332.282096,0.01432849677
694.9826593,0.9455228181,0.9999358468,6.415322553e-05,0.8914107422,3332.055811,0.01348312597
704.3123139,0.9414785517,0.9999253515,7.464852569e-05,0.8910024475,3332.597677,0.01251810865
713.7672125,0.9375812336,0.9999153278,8.467220768e-05,0.8917997608,3334.605328,0.01170860432
723.3490365,0.9345644028,0.9999063282,9.367178496e-05,0.8914532416,3342.954619,0.01111985134
733.0594897,0.9324077781,0.9998998603,0.0001001396559,0.8915106693,3331.771607,0.01078830472
742.900299,0.9277227588,0.999885224,0.0001147760272,0.8918297074,3337.710036,0.01004591553
752.8732142,0.9221233548,0.9998654361,0.0001345638666,0.8914588822,3333.23508,0.009304425255
762.9800088,0.9153672606,0.9998397301,0.0001602699221,0.8913871556,3332.923923,0.008528893484
773.2224801,0.9083377902,0.9998106045,0.0001893955289,0.8914674194,3336.670901,0.007834311393
783.6024493,0.9012839865,0.9997791351,0.000220864887,0.8917693499,3339.643921,0.007239303421
794.1217624,0.8950643788,0.9997477652,0.0002522348467,0.8914105069,3333.85156,0.006795864572
804.7822898,0.8913382008,0.9997300576,0.0002699424396,0.8920963264,3334.941444,0.006548617069
815.5859273,0.889744021,0.9997187973,0.0002812027413,0.8910276453,3340.041366,0.006434359828
826.5345961,0.8896136758,0.9997203419,0.0002796580548,0.8918989583,3338.723403,0.006431760058
837.6302431,0.8884996903,0.9997131198,0.0002868802117,0.8914552276,3342.842736,0.006353962195
848.8748414,0.8791025884,0.9996584721,0.0003415278666,0.8913093415,3337.406025,0.005836351693
860.2703905,0.8688483406,0.999594988,0.0004050120006,0.8918162967,3344.406559,0.005337101423
871.8189168,0.8546982453,0.999495508,0.0005044919706,0.8920890562,3335.140644,0.004789848793
883.522474,0.8384447208,0.9993636598,0.0006363402406,0.8920906204,3337.932168,0.004261134214
895.3831433,0.8261559556,0.9992496662,0.0007503337503,0.8917976113,3348.312257,0.003916559806
907.4030337,0.8200658739,0.9991904931,0.0008095069223,0.8918725576,3342.010125,0.003776599881
919.5842827,0.8195159501,0.9991862092,0.0008137907966,0.8920375907,3346.602404,0.003758930588
931.9290565,0.8125037271,0.9991201489,0.0008798510895,0.8928085614,3337.358051,0.00361353128
944.4395501,0.8054869626,0.9990363319,0.0009636681054,0.8918969584,3345.444647,0.00345735003
957.1179884,0.7876330983,0.9988329369,0.001167063134,0.8927050416,3338.681346,0.003137443581
969.9666258,0.7627721873,0.9984955804,0.00150441965,0.8927950548,3330.247947,0.002769137787
982.9877471,0.7373806374,0.9980908174,0.001909182647,0.8928155739,3337.34683,0.002452493695
996.1836679,0.7116065904,0.9976032189,0.002396781071,0.8924439307,3340.685171,0.002189818319
1009.556735,0.6785139746,0.9968648548,0.00313514525,0.8921974641,3346.262166,0.001913154912
1023.109325,0.6631658598,0.9964994495,0.003500550475,0.8928983725,3346.54142,0.001805060236
1036.84385,0.6614492977,0.9964828796,0.00351712045,0.8937654559,3350.870108,0.0017920002
1050.762751,0.6738715007,0.9967601422,0.003239857754,0.8925073295,3332.744705,0.001887174668
1064.868504,0.6914125883,0.997195044,0.002804955961,0.8932768317,3347.407891,0.002013057997
1079.163616,0.7040262166,0.9974612439,0.002538756114,0.8930229037,3348.381289,0.00211768669
1093.650631,0.7070145087,0.997519078,0.002480921967,0.8928493309,3345.104628,0.002145891428
1108.332123,0.7057806913,0.997491486,0.002508514048,0.8927574246,3339.992682,0.002138124579
1123.210704,0.6983643575,0.9973196454,0.002680354644,0.8921549426,3339.44357,0.002073865362
1138.28902,0.6793203823,0.9969003167,0.003099683341,0.8927510763,3341.538215,0.001922409635
1153.569751,0.6618244769,0.9964873781,0.003512621935,0.8936034048,3342.808666,0.001798688955
1169.055615,0.609707026,0.9949080223,0.005091977719,0.8935086361,3342.412918,0.001494322617
1184.749367,0.5627957216,0.9930935393,0.006906460729,0.8938704077,3339.674615,0.0012819205
1200.653796,0.5228420196,0.9911761381,0.008823861855,0.8943029303,3346.154616,0.001129674699
1216.77173,0.4654030972,0.9876145642,0.01238543576,0.8947845613,3344.715322,0.0009518316514
1233.106037,0.4379562195,0.9854406521,0.01455934793,0.8946434193,3337.131758,0.0008804047154
1249.65962,0.4210897952,0.9840950146,0.01590498539,0.8956552727,3343.273174,0.0008372472186
1266.435424,0.4168462317,0.9836893017,0.01631069833,0.8955913071,3352.474702,0.0008247342977
1283.436431,0.4204782454,0.9840630188,0.01593698119,0.8958178439,3355.395831,0.0008328129966
1300.665664,0.4241304647,0.984377697,0.01562230301,0.895687779,3354.329466,0.0008418804934
1318.126188,0.4266170845,0.9846293068,0.01537069318,0.8958799157,3351.895829,0.0008486631117
1335.821107,0.426225785,0.9846001137,0.01539988634,0.8959192953,3349.487803,0.000848327023
1353.753569,0.4200214462,0.9839495784,0.01605042157,0.8953460709,3355.870218,0.0008314039067
1371.92676,0.4091885903,0.9831678575,0.01683214249,0.8969489031,3355.845738,0.0008063995673
1390.343914,0.386269166,0.9806804834,0.01931951665,0.8964065174,3343.79135,0.0007572892797
1409.008306,0.2815740386,0.9650813762,0.03491862378,0.8993792147,3364.820844,0.0005543460541
1427.923254,0.1370299212,0.9098876061,0.09011239386,0.9077585508,3351.961614,0.0003441593507
1447.092121,0.07245169199,0.8391790853,0.1608209147,0.9185077636,3357.995083,0.0002615097455
1466.518318,0.038265681,0.7536471594,0.2463528406,0.9317799843,3348.520909,0.000220056921
1486.205297,0.02530024449,0.696682515,0.303317485,0.9415296905,3352.88311,0.0002038377523
1506.15656,0.02496606182,0.6947491872,0.3052508128,0.9418129927,3351.490612,0.0002035100459
1526.375655,0.02775783383,0.7093442815,0.2906557185,0.9393162835,3351.669973,0.0002069368586
1546.866177,0.03256493059,0.7319321674,0.2680678326,0.9357249156,3357.646992,0.000212473847
1567.63177,0.03925372177,0.7573506425,0.2426493575,0.9312647471,3347.957979,0.0002213110379
1588.676127,0.04878588313,0.7877309271,0.2122690729,0.9266854195,3352.107014,0.0002327588741
1610.002989,0.05650800092,0.8086536576,0.1913463424,0.924189309,3370.389173,0.0002409793978
1631.61615,0.06195646705,0.8199622824,0.1800377176,0.9219594764,3350.997571,0.0002490814322
1653.519452,0.06782417331,0.8320779735,0.1679220265,0.9204717911,3362.323224,0.0002554943114
1675.71679,0.07623510629,0.8463654446,0.1536345554,0.9181026716,3351.343654,0.0002667660419
1698.212112,0.08488473307,0.8598318385,0.1401681615,0.9165267165,3359.598797,0.000276905439
1721.009418,0.09397313942,0.8714721733,0.1285278267,0.9146824755,3356.643536,0.0002885400327
1744.112762,0.1020285045,0.880722409,0.119277591,0.9133801266,3358.091791,0.000298585949
1767.526252,0.1085157476,0.8878267556,0.1121732444,0.9127763615,3362.389378,0.0003064666613
1791.254052,0.1138447231,0.8934175461,0.1065824539,0.9125375542,3367.267483,0.0003128583518
1815.30038,0.1205967242,0.8992256276,0.1007743724,0.9115997184,3352.07931,0.0003229618435
1839.669514,0.1257125149,0.9032895807,0.09671041928,0.9109121278,3352.402048,0.0003295482033
1864.365787,0.1115026037,0.8916941763,0.1083058237,0.9132506572,3359.917732,0.0003105846653
1889.393589,0.06954323416,0.8376267068,0.1623732932,0.9213789331,3358.189468,0.0002580170797
1914.757372,0.02940843096,0.7224802128,0.2775197872,0.9395220695,3363.815245,0.0002082524142
1940.461646,0.01431889211,0.6279352439,0.3720647561,0.9559716872,3360.447366,0.0001898511713
1966.510982,0.01017877343,0.5901198175,0.4098801825,0.9636204523,3364.365879,0.0001844872476
1992.910012,0.009412712025,0.5821230108,0.4178769892,0.9652851163,3363.179165,0.0001835964716
2019.663431,0.009889691456,0.5876013479,0.4123986521,0.964305077,3364.745234,0.0001841066458
2046.775995,0.01118449024,0.6015139317,0.3984860683,0.9617950516,3368.832162,0.0001854955858
2074.252527,0.01446537424,0.6302044771,0.3697955229,0.9559385186,3356.741392,0.0001902451148
2102.097912,0.02189122601,0.685582638,0.314417362,0.9470823698,3373.466949,0.0001984577529
2130.317101,0.03552695556,0.7523394816,0.2476605184,0.9365817606,3364.323198,0.0002157656019
2158.915113,0.05284793424,0.8068288857,0.1931711143,0.928822492,3367.782692,0.0002368218535
2187.897034,0.07105890649,0.845681455,0.154318545,0.9241270646,3368.53012,0.0002592867898
2217.268016,0.08636391359,0.868869173,0.131130827,0.9211154103,3357.342827,0.0002792973935
2247.033284,0.09660976802,0.882371492,0.117628508,0.920247206,3366.547072,0.00029149197
2277.198129,0.08606521961,0.8699630489,0.1300369511,0.9221937174,3349.998376,0.0002796080786
2307.767916,0.06549720036,0.8401836974,0.1598163026,0.9279779518,3379.927664,0.0002516823731
2338.748081,0.04783193209,0.8011106598,0.1988893402,0.9339090153,3370.600562,0.0002305906397
2370.144133,0.03793852511,0.7708396686,0.2291603314,0.9385290835,3365.967819,0.0002187277306
2401.961654,0.03355945485,0.7550672779,0.2449327221,0.9412106825,3365.940059,0.0002133444363
2434.206304,0.03033025474,0.7454957692,0.2545042308,0.9444585034,3385.223211,0.0002082047589
2466.883816,0.02731119929,0.7333551625,0.2666448375,0.9470676609,3382.870774,0.0002046546816
2500,0.02480320909,0.721517429,0.278482571,0.9492355538,3371.733878,0.0002022426252
