wavelength_nm,albedo,single_scattering_albedo,co_albedo,asymmetry,extinction_coefficient_per_m,e_folding_depth_m
300,0.7962879211,0.9988375455,0.001162454468,0.8825132285,3325.34544,0.003284985209
304.0272895,0.796640858,0.9988476409,0.001152359079,0.8830756374,3327.31046,0.003290482806
308.1086425,0.7973084567,0.9988570205,0.001142979519,0.8831603351,3325.567169,0.003304646264
312.2447849,0.7979652685,0.9988683833,0.001131616686,0.8834689727,3328.036116,0.003314897508
316.436452,0.7987530903,0.9988795332,0.001120466767,0.8835925544,3328.422774,0.003329422956
320.6843893,0.7992505203,0.9988898571,0.001110142891,0.8840181177,3324.930868,0.00334301763
324.9893522,0.8000723884,0.9989025734,0.00109742658,0.8842785044,3327.293743,0.003356641884
329.3521062,0.8011601357,0.9989142329,0.001085767112,0.8840876988,3325.251949,0.003379137424
333.7734272,0.8018269455,0.9989273536,0.001072646394,0.884617076,3326.549462,0.003391608659
338.2541012,0.8024966591,0.9989402737,0.001059726262,0.8851331201,3326.215923,0.003405865481
342.7949252,0.8037566219,0.9989539585,0.001046041458,0.8849677007,3327.36559,0.003429063097
347.3967065,0.8045328626,0.9989674928,0.001032507244,0.8854376918,3327.21419,0.003445431865
352.0602635,0.8053567601,0.9989808365,0.001019163487,0.8858375417,3325.693153,0.003464184476
356.7864255,0.8063131368,0.9989951195,0.001004880548,0.8861826676,3326.57965,0.003483159344
361.576033,0.8076038917,0.9990084979,0.0009915021163,0.8859958583,3323.901683,0.003511946255
366.4299375,0.8086884041,0.9990233959,0.0009766040665,0.8862733057,3325.855487,0.003532778485
371.3490023,0.8098409696,0.9990373558,0.0009626441611,0.8863673013,3324.248608,0.003558738522
376.3341021,0.8110711487,0.9990528016,0.0009471984345,0.8865503784,3327.526406,0.003581574184
381.3861233,0.8120873301,0.9990673958,0.00093260424,0.8869397305,3327.679984,0.003603878943
386.5059644,0.8133637001,0.9990821562,0.000917843832,0.8870170348,3328.330712,0.003630949814
391.6945358,0.8145753513,0.9990959244,0.0009040755825,0.8870773914,3325.340505,0.003660933109
396.9527601,0.8156022093,0.9991105769,0.0008894231335,0.8875193477,3325.634641,0.003684284015
402.2815723,0.8169981086,0.9991248441,0.0008751559098,0.8874278503,3324.615077,0.00371667545
407.6819202,0.8183211271,0.9991401418,0.0008598581501,0.8875891961,3327.760729,0.003743694139
413.1547639,0.8195713529,0.9991546152,0.0008453848259,0.887765709,3328.066443,0.003772657659
418.7010767,0.8206068717,0.9991693815,0.0008306185362,0.8883025358,3329.923583,0.003795904738
424.3218448,0.8221788646,0.9991831323,0.0008168676719,0.8879768396,3328.179932,0.003834655806
430.0180679,0.8234284204,0.9991971607,0.0008028393387,0.8881596177,3328.02744,0.003865419382
435.7907587,0.8246998202,0.999210987,0.0007890129768,0.8883057106,3327.68241,0.003897310342
441.6409438,0.8259509615,0.9992248756,0.0007751244061,0.888512195,3328.241906,0.003928216036
447.5696636,0.8272543549,0.9992384698,0.0007615302282,0.8886249661,3328.22931,0.003961381089
453.5779723,0.8283987091,0.9992516937,0.0007483062662,0.8889342562,3327.372582,0.003992370553
459.6669383,0.8298165816,0.9992657779,0.0007342220752,0.889002951,3331.196737,0.004024767253
465.8376444,0.831063321,0.9992781376,0.0007218624207,0.8890807639,3328.226377,0.004061453624
472.0911879,0.8324322842,0.9992915686,0.0007084313738,0.8891680246,3331.18997,0.004094715579
478.4286808,0.8337104058,0.9993035824,0.0006964176319,0.8891885077,3328.505397,0.004132887903
484.8512502,0.8351330936,0.9993151898,0.0006848101828,0.8889485943,3325.24019,0.004175853397
491.360038,0.8361538683,0.9993277734,0.0006722266469,0.889485806,3327.446285,0.004202968788
497.9562017,0.8375889572,0.9993404341,0.0006595659263,0.8894441755,3331.65273,0.004238475637
504.6409143,0.8386216288,0.999350664,0.0006493359624,0.8896192881,3325.130196,0.004277127169
511.4153645,0.8398825784,0.999363145,0.0006368549783,0.889856087,3330.910541,0.004307264983
518.2807569,0.8409757017,0.999373973,0.0006260269558,0.8900856832,3329.978457,0.004341577769
525.2383124,0.8422713895,0.9993839913,0.0006160087072,0.8898828436,3327.817642,0.004383159848
532.2892682,0.8436849224,0.9993954492,0.000604550774,0.889774173,3332.38936,0.004420368323
539.4348781,0.8447605894,0.9994047418,0.0005952582374,0.8898122006,3327.339383,0.004460828199
546.6764128,0.8459307413,0.9994152731,0.0005847268957,0.8899518277,3331.400492,0.004492827035
554.0151601,0.8470092329,0.9994250109,0.0005749890798,0.8901068776,3332.950311,0.004525794809
561.4524249,0.8482205695,0.9994340929,0.0005659071122,0.8899445254,3332.919504,0.004564994401
568.9895297,0.849183286,0.9994428195,0.0005571804628,0.8901233655,3331.265391,0.004599591602
576.6278149,0.8500097499,0.9994508777,0.0005491223389,0.8904042228,3327.806186,0.004632798536
584.3686387,0.8511905509,0.9994594174,0.0005405826424,0.890229806,3329.274371,0.004670479082
592.2133776,0.8520482509,0.9994673788,0.0005326212009,0.8904733511,3329.12129,0.004700863484
600.1634267,0.8533806378,0.9994765307,0.0005234692611,0.890210094,3338.408528,0.004733617198
608.2201996,0.8539943108,0.9994830309,0.0005169690722,0.8905777552,3335.314036,0.004760646107
616.385129,0.8549505329,0.9994894218,0.0005105782435,0.8903721392,3339.223901,0.004788718097
624.6596668,0.8552089433,0.9994929972,0.0005070027819,0.8907164527,3326.267698,0.004817591367
633.0452845,0.8557697625,0.9994981096,0.0005018904112,0.8909005572,3330.319253,0.004832575786
641.5434733,0.8564847539,0.9995033016,0.0004966984279,0.8908550474,3327.920353,0.004862171739
650.1557442,0.8572107127,0.9995079945,0.0004920055168,0.8906869192,3332.758253,0.004881540502
658.8836289,0.8574817544,0.9995103776,0.0004896224436,0.8907660269,3328.022296,0.004898803422
667.7286793,0.8579871747,0.9995149905,0.0004850094933,0.8909562789,3329.200585,0.004916515716
676.6924683,0.8583500239,0.9995192789,0.0004807211172,0.8913179594,3330.604385,0.004929069045
685.7765898,0.8587407423,0.9995211911,0.0004788088506,0.8910985157,3330.780035,0.004943053592
694.9826593,0.8587812881,0.9995216213,0.000478378674,0.8911284882,3337.862591,0.004934181831
704.3123139,0.8580738701,0.9995181239,0.0004818761226,0.8915171168,3328.235997,0.004922662544
713.7672125,0.8577852301,0.9995143475,0.0004856524878,0.8911485792,3330.037098,0.00490819095
723.3490365,0.8575681393,0.9995117434,0.0004882566092,0.8909271188,3333.02227,0.004895096722
733.0594897,0.8574990479,0.9995128354,0.0004871645826,0.8912859428,3331.107738,0.0048962546
742.900299,0.8563699055,0.9995062003,0.0004937996922,0.8916811291,3333.56319,0.004851831573
752.8732142,0.8549504788,0.9994925134,0.0005074866415,0.8910363724,3337.072814,0.004793482563
762.9800088,0.8519169297,0.9994730332,0.0005269667729,0.8918464308,3330.91328,0.004697187851
773.2224801,0.8492609119,0.9994509999,0.0005490001162,0.8916154382,3341.096541,0.004592252152
783.6024493,0.8457514871,0.9994255779,0.0005744221441,0.8921675765,3334.534237,0.004488129992
794.1217624,0.8429211856,0.9994000491,0.0005999508851,0.8917779195,3328.138243,0.004407053394
804.7822898,0.8415378229,0.9993867895,0.0006132104633,0.8914956765,3339.24905,0.004349641092
815.5859273,0.8408230128,0.9993831737,0.0006168263044,0.8919304464,3333.92855,0.004336076109
826.5345961,0.8414637679,0.9993890661,0.0006109338741,0.8920097461,3340.827191,0.004346532102
837.6302431,0.8417602367,0.9993900963,0.000609903697,0.8917473943,3340.498116,0.004355308448
848.8748414,0.8362288986,0.999343205,0.0006567949844,0.8919152573,3337.954357,0.004197227088
860.2703905,0.8297610193,0.9992833637,0.0007166363313,0.8917417534,3338.567535,0.004020229767
871.8189168,0.8188897503,0.9991761457,0.0008238543012,0.8915432655,3341.048597,0.00374968119
883.522474,0.8057413945,0.9990401483,0.000959851746,0.8920073592,3335.706952,0.003472760245
895.3831433,0.8003524755,0.9989830727,0.001016927293,0.8924349778,3332.28632,0.00337138798
907.4030337,0.7970247344,0.9989442943,0.001055705715,0.892432955,3332.057008,0.003309116938
919.5842827,0.7930631483,0.9988965741,0.001103425938,0.8923943154,3346.460867,0.003223318967
931.9290565,0.7866335329,0.9988184683,0.001181531723,0.8925322079,3341.078845,0.003118151048
944.4395501,0.7813906673,0.9987392453,0.001260754662,0.8915171476,3339.345465,0.003032710404
957.1179884,0.7671409998,0.9985527154,0.001447284644,0.8923229444,3336.692371,0.002823341731
969.9666258,0.7455139337,0.9982213929,0.001778607133,0.8924464182,3339.247109,0.002543417433
