wavelength_nm,albedo,single_scattering_albedo,co_albedo,asymmetry,extinction_coefficient_per_m,e_folding_depth_m
453.5779723,0.9926961876,0.9999988801,1.119867754e-06,0.8889485426,3327.440734,0.1032114354
459.6669383,0.9924842065,0.9999988157,1.184295743e-06,0.8891161044,3326.757082,0.1003184851
465.8376444,0.9921356173,0.9999987029,1.297126728e-06,0.88912116,3322.662419,0.09597231395
472.0911879,0.9917517413,0.9999985737,1.426259717e-06,0.8892125229,3324.697093,0.09143531956
478.4286808,0.9912571857,0.9999983999,1.600054002e-06,0.8894348895,3327.330645,0.08618206813
484.8512502,0.9906697081,0.9999981776,1.822443105e-06,0.8894966615,3326.042734,0.08076407072
491.360038,0.9894634574,0.999997671,2.328976209e-06,0.889409599,3328.996639,0.07140491156
497.9562017,0.989260364,0.9999975885,2.411516936e-06,0.8898042276,3328.080407,0.07008086286
504.6409143,0.9883632858,0.9999971638,2.836182454e-06,0.889717194,3327.710195,0.06465129386
511.4153645,0.9875771364,0.999996767,3.232971698e-06,0.8897889697,3326.390266,0.06056067827
518.2807569,0.986629131,0.9999962452,3.754754639e-06,0.8896213594,3326.333423,0.05623409858
525.2383124,0.9854855419,0.999995587,4.413030142e-06,0.8900432131,3326.409346,0.05178184692
532.2892682,0.9844579793,0.9999949385,5.061479965e-06,0.8901329877,3327.005749,0.04832507779
539.4348781,0.9833164972,0.9999941428,5.857170195e-06,0.8897998671,3327.064271,0.0449821837
546.6764128,0.9820579065,0.9999932475,6.752502947e-06,0.890302775,3329.23269,0.04178220285
554.0151601,0.9807945093,0.9999922329,7.767135262e-06,0.8900253591,3327.827194,0.0390176659
561.4524249,0.9795169705,0.9999911717,8.8283425e-06,0.8902583888,3335.073784,0.0364838177
568.9895297,0.9782077048,0.9999899896,1.001043876e-05,0.8902233247,3330.524626,0.03431368011
576.6278149,0.976462631,0.9999883328,1.166715497e-05,0.8905318836,3330.494974,0.03174495696
584.3686387,0.9754774693,0.9999872802,1.271981152e-05,0.890169579,3331.564113,0.0304376874
592.2133776,0.9738454728,0.9999855208,1.447924844e-05,0.8902885517,3337.24035,0.0284663297
600.1634267,0.9725837178,0.9999840815,1.591852295e-05,0.8903807092,3332.183743,0.02718004623
608.2201996,0.9707955736,0.9999818834,1.81165766e-05,0.8902685837,3331.696073,0.0254931256
616.385129,0.96866461,0.9999792079,2.079209859e-05,0.8908643841,3328.523744,0.02376183952
624.6596668,0.9662107781,0.9999758461,2.415394279e-05,0.8912572956,3332.244786,0.02198652889
633.0452845,0.9627211499,0.9999703429,2.96570724e-05,0.890729358,3333.763788,0.01987551972
641.5434733,0.9617100997,0.9999687649,3.123513768e-05,0.8910340587,3332.336278,0.01935131068
650.1557442,0.9594572461,0.999964983,3.501699832e-05,0.8913105829,3329.381607,0.0182721328
658.8836289,0.956976096,0.9999603866,3.961339735e-05,0.8911159708,3336.956428,0.01715394442
667.7286793,0.9548088085,0.9999560824,4.39175743e-05,0.8908489181,3326.824574,0.01635899674
676.6924683,0.9445930378,0.9999331065,6.689347836e-05,0.8906546757,3334.726764,0.01323404858
685.7765898,0.9503725857,0.9999467788,5.322124644e-05,0.8908573727,3332.268217,0.01483567944
694.9826593,0.9470999567,0.9999396144,6.038557702e-05,0.8914110075,3332.042212,0.01389744349
704.3123139,0.9429023111,0.9999290533,7.09466722e-05,0.8910026989,3332.58435,0.01284059031
713.7672125,0.9388908667,0.9999189636,8.103636671e-05,0.8917999994,3334.592265,0.01196843148
723.3490365,0.9357773431,0.9999098927,9.010732093e-05,0.8914534673,3342.941815,0.01133770014
733.0594897,0.9335612203,0.9999033756,9.662442422e-05,0.891510884,3331.759053,0.01098283364
742.900299,0.9287743171,0.9998886731,0.0001113269001,0.8918299109,3337.697725,0.01020038697
752.8732142,0.9230702589,0.9998688312,0.0001311688168,0.8914590753,3333.223007,0.009424103664
762.9800088,0.9162123026,0.9998430679,0.0001569320757,0.8913873388,3332.912081,0.008619149233
773.2224801,0.9090944295,0.9998138823,0.0001861177132,0.8914675929,3336.659285,0.007903025294
783.6024493,0.9019669543,0.9997823549,0.0002176450725,0.8917695144,3339.632524,0.007292680926
794.1217624,0.895687805,0.9997509365,0.0002490634842,0.8914106631,3333.840377,0.00683901769
804.7822898,0.8919296381,0.999733175,0.0002668249919,0.8920964746,3334.93047,0.006586783744
815.5859273,0.8903090137,0.9997218582,0.0002781417547,0.8910277854,3340.030594,0.006469690188
826.5345961,0.8901732148,0.9997233535,0.0002766464909,0.8918990913,3338.712829,0.006466694701
837.6302431,0.8890404599,0.9997160781,0.0002839219326,0.8914553534,3342.832355,0.006386999369
848.8748414,0.8795847187,0.9996613864,0.0003386135674,0.891309461,3337.395832,0.005861432317
860.2703905,0.8692782569,0.9995978485,0.0004021515454,0.8918164098,3344.396549,0.005356065913
871.8189168,0.855071822,0.9994983294,0.000501670591,0.8920891639,3335.130814,0.00480331399
883.522474,0.8387647984,0.9993664326,0.0006335673582,0.8920907223,3337.922513,0.004270461928
895.3831433,0.8264399821,0.9992523855,0.0007476144908,0.8917977077,3348.302772,0.003923688024
907.4030337,0.8203333203,0.9991931734,0.0008068265987,0.8918726491,3342.000807,0.003782879085
919.5842827,0.8197780529,0.9991888429,0.0008111571374,0.8920376773,3346.593248,0.003765039026
931.9290565,0.8127509872,0.9991227474,0.0008772525639,0.8928086439,3337.349054,0.003618889758
944.4395501,0.8057157118,0.9990388826,0.0009611174074,0.8918970363,3345.435805,0.003461944668
957.1179884,0.7878338069,0.9988354516,0.001164548401,0.8927051157,3338.672656,0.003140838164
969.9666258,0.7629405875,0.9984980607,0.001501939325,0.8927951252,3330.239404,0.002771431069
982.9877471,0.737522042,0.9980932523,0.001906747664,0.8928156405,3337.338432,0.002454065848
996.1836679,0.7117256472,0.997605612,0.002394387972,0.8924439938,3340.676915,0.002190918213
1009.556735,0.6786108349,0.9968672046,0.003132795366,0.8921975239,3346.254048,0.001913877272
1023.109325,0.6632540759,0.9965017616,0.003498238354,0.8928984292,3346.533437,0.001805661252
1036.84385,0.6615359233,0.9964851527,0.003514847298,0.8937655096,3350.862258,0.001792584064
1050.762751,0.6739622041,0.9967623929,0.003237607058,0.8925073807,3332.736985,0.001887835234
1064.868504,0.6915112994,0.9971972512,0.002802748796,0.89327688,3347.400297,0.002013855462
1079.163616,0.7041303144,0.997463417,0.002536583018,0.8930229495,3348.373819,0.002118598801
1093.650631,0.7071187063,0.9975212199,0.002478780051,0.8928493742,3345.09728,0.002146823563
1108.332123,0.7058826406,0.9974935982,0.002506401788,0.8927574658,3339.985452,0.002139030458
1123.210704,0.6984600845,0.9973217253,0.002678274679,0.8921549816,3339.436457,0.002074675386
1138.28902,0.6794055467,0.9969023628,0.003097637222,0.8927511133,3341.531216,0.001923048882
1153.569751,0.6619012581,0.9964893915,0.00351060851,0.8936034399,3342.801778,0.001799208738
1169.055615,0.6097642302,0.9949100022,0.005089997754,0.8935086695,3342.406139,0.001494616473
1184.749367,0.5628399621,0.9930954873,0.006904512688,0.8938704394,3339.667943,0.001282103996
1200.653796,0.5228774172,0.9911780494,0.008821950624,0.8943029604,3346.148049,0.001129799305
1216.77173,0.4654288335,0.9876164407,0.0123835593,0.8947845899,3344.708858,0.0009519055265
1233.106037,0.4379780066,0.9854425005,0.01455749951,0.8946434465,3337.125395,0.0008804621701
1249.65962,0.4211094443,0.9840968296,0.01590317044,0.8956552986,3343.26691,0.0008372964192
1266.435424,0.4168650588,0.9836910839,0.01630891606,0.8955913315,3352.468535,0.0008247807358
1283.436431,0.4204972108,0.9840647738,0.01593522624,0.8958178671,3355.389759,0.0008328602289
1300.665664,0.4241495289,0.984379427,0.01562057296,0.895687801,3354.323488,0.0008419284926
1318.126188,0.4266361857,0.984631013,0.01536898702,0.8958799365,3351.889942,0.0008487115934
1335.821107,0.4262445843,0.9846017958,0.01539820418,0.8959193151,3349.482006,0.000848374717
1353.753569,0.4200391927,0.9839512316,0.01604876841,0.8953460896,3355.864509,0.0008314480288
1371.92676,0.4092052649,0.9831694851,0.0168305149,0.8969489208,3355.840116,0.0008064397782
1390.343914,0.3862834862,0.9806820888,0.01931791122,0.8964065343,3343.785812,0.0007573218446
1409.008306,0.2815811975,0.965082923,0.03491707697,0.8993792309,3364.81539,0.0005543589516
1427.923254,0.1370317233,0.9098890478,0.09011095221,0.9077585674,3351.956242,0.0003441622926
1447.092121,0.07245228431,0.8391803921,0.1608196079,0.9185077808,3357.989791,0.000261510902
1466.518318,0.03826589236,0.7536483177,0.2463516823,0.9317800028,3348.515695,0.0002200575282
1486.205297,0.02530035641,0.6966835679,0.3033164321,0.9415297096,3352.877973,0.0002038382051
1506.15656,0.0249661703,0.6947502225,0.3052497775,0.9418130109,3351.485552,0.0002035104894
1526.375655,0.02775795922,0.7093453237,0.2906546763,0.9393163003,3351.664988,0.0002069373236
1546.866177,0.03256508779,0.731933226,0.268066774,0.935724931,3357.64208,0.0002124743543
1567.63177,0.03925392807,0.7573517258,0.2426482742,0.9312647611,3347.953139,0.000221311616
1588.676127,0.04878616875,0.7877320368,0.2122679632,0.9266854323,3352.102245,0.0002327595622
1610.002989,0.05650835698,0.8086547747,0.1913452253,0.9241893206,3370.384474,0.0002409801771
1631.61615,0.06195687512,0.8199634056,0.1800365944,0.9219594873,3350.99294,0.0002490822881
1653.519452,0.06782463948,0.8320790935,0.1679209065,0.9204718013,3362.31866,0.0002554952421
1675.71679,0.07623566459,0.8463665715,0.1536334285,0.918102681,3351.339157,0.0002667671041
1698.212112,0.08488539282,0.8598329644,0.1401670356,0.9165267253,3359.594365,0.0002769066387
1721.009418,0.09397391224,0.8714732994,0.1285267006,0.9146824837,3356.639168,0.0002885413923
1744.112762,0.1020293821,0.8807235306,0.1192764694,0.9133801343,3358.087486,0.0002985874555
1767.526252,0.1085167127,0.8878278689,0.1121721311,0.9127763688,3362.385135,0.0003064682894
1791.254052,0.1138457615,0.893418649,0.106581351,0.912537561,3367.2633,0.0003128600808
1815.30038,0.1205978613,0.8992267271,0.1007732729,0.9115997248,3352.075187,0.0003229637245
1839.669514,0.1257137204,0.9032906696,0.09670933043,0.9109121338,3352.397985,0.0003295501837
1864.365787,0.1115035703,0.8916952336,0.1083047664,0.913250663,3359.913727,0.0003105862835
1889.393589,0.06954366446,0.8376276863,0.1623723137,0.921378939,3358.18552,0.0002580179234
1914.757372,0.02940854276,0.7224810437,0.2775189563,0.9395220761,3363.811353,0.0002082527947
1940.461646,0.01431893219,0.6279359561,0.3720640439,0.9559716946,3360.443529,0.0001898514386
1966.510982,0.01017879855,0.5901204765,0.4098795235,0.9636204598,3364.362096,0.0001844874869
1992.910012,0.009412734452,0.5821236519,0.4178763481,0.9652851235,3363.175435,0.0001835967036
2019.663431,0.009889715144,0.5876019858,0.4123980142,0.9643050838,3364.741557,0.0001841068771
2046.775995,0.01118451781,0.6015145751,0.3984854249,0.9617950578,3368.828537,0.0001854958203
2074.252527,0.01446541268,0.6302051444,0.3697948556,0.9559385243,3356.737818,0.0001902453659
2102.097912,0.02189129335,0.6855833506,0.3144166494,0.9470823746,3373.463425,0.0001984580443
2130.317101,0.03552709069,0.7523402553,0.2476597447,0.9365817648,3364.319724,0.0002157659932
2158.915113,0.05284818089,0.8068297034,0.1931702966,0.9288224956,3367.779266,0.000236822402
2187.897034,0.07105930216,0.8456823001,0.1543176999,0.9241270679,3368.526741,0.0002592875464
2217.268016,0.08636445719,0.8688700322,0.1311299678,0.9211154133,3357.339496,0.0002792983611
2247.033284,0.09661042141,0.8823723502,0.1176276498,0.9202472087,3366.543787,0.0002914930885
2277.198129,0.0860657526,0.8699638875,0.1300361125,0.9221937201,3349.995137,0.0002796090278
2307.767916,0.06549753628,0.8401844889,0.1598155111,0.9279779545,3379.92447,0.0002516830307
2338.748081,0.04783213368,0.8011114061,0.1988885939,0.9339090179,3370.597413,0.0002305911067
2370.144133,0.03793866464,0.7708403777,0.2291596223,0.9385290861,3365.964713,0.0002187281066
2401.961654,0.03355956963,0.7550679629,0.2449320371,0.9412106851,3365.936996,0.0002133447738
2434.206304,0.0303303532,0.7454964324,0.2545035676,0.9444585059,3385.22019,0.0002082050671
2466.883816,0.02731128323,0.7333558064,0.2666441936,0.9470676633,3382.867795,0.0002046549665
2500,0.02480328162,0.7215180559,0.2784819441,0.9492355561,3371.73094,0.0002022428922
