wavelength_nm,albedo,single_scattering_albedo,co_albedo,asymmetry,extinction_coefficient_per_m,e_folding_depth_m
484.8512502,0.9924969071,0.9999988192,1.180822179e-06,0.8890652131,3322.479417,0.1006156482
491.360038,0.9917606291,0.9999985818,1.418235836e-06,0.8895969458,3324.751069,0.09155152611
497.9562017,0.9908419578,0.9999982454,1.754603796e-06,0.8895499172,3329.021279,0.08221943386
504.6409143,0.989734969,0.9999977964,2.203641696e-06,0.8897202141,3322.56075,0.0734583539
511.4153645,0.9888687821,0.9999974118,2.588192903e-06,0.8899520391,3328.401373,0.06760002829
518.2807569,0.9877705185,0.9999968786,3.121418863e-06,0.8901770641,3327.527875,0.0615163189
525.2383124,0.9861168229,0.9999959626,4.037446523e-06,0.8899698334,3325.423993,0.05416881063
532.2892682,0.9853012442,0.9999954656,4.534385535e-06,0.8898568043,3330.051028,0.05106655187
539.4348781,0.9841818682,0.999994744,5.256036573e-06,0.8898909147,3325.054792,0.04749623171
546.6764128,0.9828920519,0.9999938509,6.149137609e-06,0.8900265979,3329.168103,0.04383365237
554.0151601,0.9815203678,0.9999928245,7.175497776e-06,0.8901779417,3330.768629,0.04053364286
561.4524249,0.9800604077,0.9999916201,8.379940318e-06,0.8900120598,3330.787071,0.0375325691
568.9895297,0.9787994757,0.9999905289,9.471144368e-06,0.8901875915,3329.180791,0.03529639999
576.6278149,0.9774032488,0.9999892512,1.074881459e-05,0.8904653327,3325.768042,0.03312916932
584.3686387,0.9760135459,0.9999878504,1.214956635e-05,0.8902878234,3327.281347,0.03116905024
592.2133776,0.9745474026,0.999986328,1.367203456e-05,0.8905284789,3327.17209,0.02935485484
600.1634267,0.9731684975,0.9999847466,1.525341704e-05,0.8902622885,3336.501892,0.02774360455
608.2201996,0.9713312888,0.9999826093,1.739074531e-05,0.8906273875,3333.448744,0.02596838573
616.385129,0.9689459634,0.9999795026,2.049737315e-05,0.8904191977,3337.398773,0.02391142338
624.6596668,0.9665460593,0.9999762238,2.377620151e-05,0.8907613216,3324.481587,0.02225700393
633.0452845,0.9638341231,0.9999721761,2.782391484e-05,0.8909431075,3328.571051,0.02053404935
641.5434733,0.9620622627,0.9999693097,3.06902947e-05,0.890895462,3326.208985,0.01956929147
650.1557442,0.9596363712,0.9999651117,3.488826976e-05,0.8907252126,3331.082681,0.01833998942
658.8836289,0.9568796253,0.9999600899,3.991009204e-05,0.8908024224,3326.381514,0.01716621411
667.7286793,0.9550710249,0.9999566597,4.334034751e-05,0.8909908108,3327.593621,0.01645430114
676.6924683,0.9532062729,0.9999530454,4.695464951e-05,0.8913507248,3329.030298,0.0157784019
685.7765898,0.9505855283,0.9999473786,5.262140133e-05,0.8911295929,3329.237915,0.0149170923
694.9826593,0.9471198822,0.9999395206,6.047937849e-05,0.8911579098,3336.351558,0.01388302042
704.3123139,0.9431277219,0.9999299804,7.001962047e-05,0.8915451211,3326.755201,0.01291941229
713.7672125,0.9390317765,0.999918884,8.111599906e-05,0.891175118,3328.585717,0.01201472793
723.3490365,0.9356058092,0.9999089748,9.102521569e-05,0.8909522628,3331.599508,0.01134188762
733.0594897,0.9336598828,0.9999034946,9.650539725e-05,0.8913098152,3329.712827,0.0110053737
742.900299,0.9291965908,0.9998899139,0.0001100861077,0.8917037645,3332.195386,0.01027995575
752.8732142,0.9233397677,0.9998693075,0.0001306925132,0.8910578012,3335.7314,0.009449580152
762.9800088,0.9163066822,0.9998441293,0.0001558706632,0.8918668102,3329.597562,0.008640117428
773.2224801,0.9092224845,0.9998147195,0.000185280476,0.8916347005,3339.805847,0.007908004156
783.6024493,0.9021150026,0.9997838838,0.0002161161842,0.8921858909,3333.267918,0.007319900352
794.1217624,0.8959276902,0.9997530284,0.0002469715796,0.8917953119,3326.895672,0.006871457314
804.7822898,0.8921182728,0.9997327256,0.0002672743766,0.8915121082,3338.029621,0.006590877204
815.5859273,0.8902541729,0.9997239077,0.000276092347,0.8919460595,3332.731676,0.006483551162
826.5345961,0.8901357626,0.9997234737,0.000276526335,0.8920245205,3339.652304,0.006462956083
837.6302431,0.8894361408,0.9997190257,0.0002809742999,0.8917613996,3339.344667,0.00641909543
848.8748414,0.8801955091,0.9996669647,0.0003330352624,0.8919285493,3336.821816,0.005896412103
860.2703905,0.8699020325,0.9996017492,0.0003982508016,0.8917543514,3337.455388,0.005394800899
871.8189168,0.8541812425,0.999489075,0.000510925044,0.891555199,3339.956348,0.004763126782
883.522474,0.8367521211,0.999348446,0.0006515539542,0.8920186985,3334.63412,0.004216486631
895.3831433,0.829615998,0.9992866766,0.0007133234254,0.892445745,3331.232439,0.004026776095
907.4030337,0.8249930401,0.9992430131,0.0007569869076,0.8924431635,3331.021628,0.003909168922
919.5842827,0.8195405862,0.9991892154,0.0008107846403,0.8924039516,3345.443551,0.003761530617
931.9290565,0.8114557367,0.9991068671,0.0008931329407,0.8925413599,3340.079172,0.003587586958
944.4395501,0.8046091937,0.9990231692,0.0009768307614,0.8915258186,3338.363026,0.003446477877
957.1179884,0.7879053222,0.9988322958,0.001167704214,0.89233118,3335.726769,0.00314420336
969.9666258,0.7631405177,0.9984962413,0.001503758723,0.892454223,3338.297961,0.002766957869
982.9877471,0.7369319053,0.9980627288,0.001937271187,0.8916754142,3337.515973,0.002445951088
996.1836679,0.7103879739,0.9975804851,0.002419514929,0.8925258922,3346.431288,0.002175019545
1009.556735,0.6798607972,0.9968876989,0.003112301087,0.8918595705,3342.275756,0.001925127183
1023.109325,0.6636191833,0.9965146967,0.003485303293,0.8930027126,3336.884956,0.001813460306
1036.84385,0.6626875733,0.9964751456,0.003524854413,0.8925386159,3342.966374,0.001803420594
1050.762751,0.6736538267,0.9967495857,0.00325041427,0.8923360463,3349.159905,0.001876192462
1064.868504,0.6922787966,0.9971982969,0.002801703117,0.892659701,3341.067011,0.00202321546
1079.163616,0.7035798701,0.9974459505,0.00255404953,0.8927717989,3335.898217,0.002121435384
1093.650631,0.7073792879,0.9975291094,0.002470890613,0.8929597208,3343.209659,0.002150482905
1108.332123,0.7066351962,0.9975053142,0.00249468581,0.8925921071,3342.86285,0.002143669988
1123.210704,0.6991669395,0.9973457925,0.002654207479,0.8925102991,3345.543798,0.002077226068
1138.28902,0.6803581776,0.9969368623,0.003063137662,0.8931600822,3343.544885,0.001929424656
1153.569751,0.6626931683,0.9964833284,0.003516671575,0.8927844642,3345.787956,0.001802167533
1169.055615,0.6110052705,0.994947863,0.005052137,0.8934044498,3337.597028,0.001503027728
1184.749367,0.5611644078,0.99308405,0.006915949961,0.8948287435,3341.807657,0.001275083004
1200.653796,0.5212505157,0.9910345118,0.008965488215,0.893639288,3347.786297,0.001123265757
1216.77173,0.4651546225,0.9875920969,0.01240790311,0.8947470302,3335.646475,0.000953704781
1233.106037,0.4381706882,0.9855371152,0.01446288477,0.8952191597,3339.775965,0.0008805054187
1249.65962,0.4224771068,0.9841565697,0.01584343029,0.8952129447,3354.013897,0.0008377438176
1266.435424,0.4158365024,0.9836981105,0.01630188947,0.8962671809,3346.563877,0.0008240527397
1283.436431,0.4209319777,0.9840736588,0.01592634121,0.8956099653,3346.681636,0.000835994055
1300.665664,0.4226147801,0.9840989967,0.01590100334,0.894740694,3342.024177,0.0008408906028
1318.126188,0.4262531186,0.9845396165,0.01546038354,0.895487173,3338.918668,0.0008509000248
1335.821107,0.4268969936,0.9847080291,0.01529197087,0.8962504952,3349.915182,0.0008500080204
1353.753569,0.4212535593,0.9840729264,0.01592707357,0.8954071943,3340.849378,0.0008381504967
1371.92676,0.4104689044,0.9832702781,0.01672972186,0.8968116469,3358.496193,0.0008086958661
1390.343914,0.3858868044,0.9807105009,0.01928949906,0.8968039582,3350.620909,0.0007550557764
1409.008306,0.2809824049,0.9648481476,0.03515185243,0.8990650836,3347.862554,0.0005560810761
1427.923254,0.1372103473,0.9095029042,0.09049709585,0.907164034,3347.6814,0.0003447700307
1447.092121,0.0723988946,0.8391222987,0.1608777013,0.9185422948,3356.800091,0.0002615386735
1466.518318,0.03826856926,0.7539848318,0.2460151682,0.9318984492,3353.086772,0.0002197647466
1486.205297,0.02530054084,0.6964666867,0.3035333133,0.9414692316,3349.630066,0.0002040347697
1506.15656,0.02494424429,0.6947171491,0.3052828509,0.9418576884,3350.498782,0.0002035439145
1526.375655,0.02777546381,0.7090389865,0.2909610135,0.9391855577,3347.676781,0.0002072026588
1546.866177,0.03251182433,0.7318093052,0.2681906948,0.9357966752,3355.007826,0.0002125767116
1567.63177,0.03918781782,0.7572527187,0.2427472813,0.9313531123,3346.18144,0.000221349134
1588.676127,0.04876137049,0.7883290417,0.2116709583,0.9269879854,3359.767881,0.0002322101539
1610.002989,0.05651744418,0.8078726998,0.1921273002,0.9237920328,3355.317141,0.0002420546074
1631.61615,0.06200338749,0.8198866475,0.1801133525,0.9218524285,3350.642756,0.0002491609509
1653.519452,0.06779294027,0.831338226,0.168661774,0.9200926173,3347.050517,0.0002565990596
1675.71679,0.07613292394,0.8466139202,0.1533860798,0.9183870167,3358.304194,0.0002661029094
1698.212112,0.08496700397,0.8596849698,0.1403150302,0.9163286942,3355.460962,0.000277336809
1721.009418,0.09387939583,0.8716283477,0.1283716523,0.9149043013,3360.307666,0.0002881237759
1744.112762,0.1018118884,0.8811209269,0.1188790731,0.9139340061,3364.339567,0.000297802128
1767.526252,0.1084561702,0.8877604561,0.1122395439,0.9127780672,3359.322917,0.0003066699094
1791.254052,0.1138871018,0.8927826801,0.1072173199,0.9119126664,3349.966372,0.0003144690916
1815.30038,0.1207543425,0.8999442776,0.1000557224,0.9121535514,3376.851796,0.0003208526168
1839.669514,0.1253292436,0.9033562022,0.09664379781,0.9113306063,3355.107489,0.0003288247153
1864.365787,0.1114725924,0.8916760091,0.1083239909,0.9132636517,3357.538803,0.0003107671834
1889.393589,0.06960013328,0.8373027769,0.1626972231,0.9211173394,3353.337349,0.0002584465088
1914.757372,0.02937848868,0.7224219672,0.2775780328,0.9395698633,3361.442142,0.0002083632737
1940.461646,0.01431514179,0.6277132129,0.3722867871,0.9559417114,3356.859723,0.0001900489752
1966.510982,0.01018089763,0.5903570058,0.4096429942,0.9636483701,3364.873656,0.0001844623388
1992.910012,0.009414079946,0.5819803721,0.4180196279,0.9652596107,3360.455551,0.0001837468019
2019.663431,0.009890233096,0.5872356442,0.4127643558,0.9642491775,3360.430824,0.0001843432276
2046.775995,0.01117815949,0.6016361478,0.3983638522,0.9618366348,3368.8235,0.0001854884748
2074.252527,0.01445494899,0.630142787,0.369857213,0.9559595581,3354.840649,0.0001903400072
2102.097912,0.02185367536,0.6852541765,0.3147458235,0.9470967107,3368.474879,0.0001987051951
2130.317101,0.03552692658,0.7519112774,0.2480887226,0.9364359881,3358.297721,0.0002161482727
2158.915113,0.05284232523,0.8071737868,0.1928262132,0.9289883269,3367.573786,0.0002368369738
2187.897034,0.07135603724,0.8454207326,0.1545792674,0.9236079534,3367.470059,0.0002597101111
2217.268016,0.08655605499,0.8696642937,0.1303357063,0.9214575829,3368.697424,0.0002786240723
2247.033284,0.09687337366,0.8822184149,0.1177815851,0.9198641012,3361.99547,0.000292192318
2277.198129,0.08635764843,0.8716824017,0.1283175983,0.9230635494,3386.78872,0.0002770018622
2307.767916,0.06583530716,0.8399773442,0.1600226558,0.9274416246,3380.605273,0.0002520246002
2338.748081,0.04768398946,0.8004172668,0.1995827332,0.9338472814,3361.997206,0.0002309932983
2370.144133,0.0380415965,0.7704512024,0.2295487976,0.9382130627,3369.882465,0.0002185919136
2401.961654,0.03336264992,0.7567314828,0.2432685172,0.9421040632,3380.413549,0.0002122115767
2434.206304,0.03031345817,0.7439843993,0.2560156007,0.9440481351,3364.653949,0.0002094459529
2466.883816,0.02717079901,0.7320498564,0.2679501436,0.9470030967,3359.352983,0.0002059097802
2500,0.02480219506,0.7211600953,0.2788399047,0.9491474156,3370.112415,0.000202336794
