wavelength_nm,albedo,single_scattering_albedo,co_albedo,asymmetry,extinction_coefficient_per_m,e_folding_depth_m
465.8376444,0.9962905609,0.9999997088,2.911849609e-07,0.8876221208,6695.099175,0.1011237886
472.0911879,0.9958490639,0.9999996346,3.654093104e-07,0.8874330613,6669.278545,0.09068754819
478.4286808,0.9953857777,0.9999995505,4.495078429e-07,0.8879921792,6684.865831,0.08139586814
484.8512502,0.9947895257,0.9999994246,5.754019271e-07,0.8876306816,6691.937591,0.07196853743
491.360038,0.9941896598,0.9999992881,7.119161716e-07,0.8882679667,6681.252457,0.06464269665
497.9562017,0.9934704974,0.9999990954,9.045887385e-07,0.8876667573,6672.677698,0.05755632012
504.6409143,0.9928274221,0.9999989129,1.087054004e-06,0.8882060137,6682.177292,0.05231838207
511.4153645,0.9921297615,0.999998687,1.31298511e-06,0.8879332363,6679.423997,0.04767551278
518.2807569,0.9911655356,0.9999983514,1.648587159e-06,0.8884435482,6681.044775,0.04245122419
525.2383124,0.9905280257,0.9999980998,1.900190129e-06,0.8882205924,6683.213552,0.03956297509
532.2892682,0.9896878471,0.9999977381,2.261851321e-06,0.887844949,6674.199459,0.03636500689
539.4348781,0.9888667591,0.999997374,2.62600935e-06,0.8883849267,6679.668535,0.03365022776
546.6764128,0.9878725962,0.9999968696,3.130401544e-06,0.8879867897,6695.639827,0.03079502193
554.0151601,0.986938028,0.9999963635,3.63650921e-06,0.8879441247,6678.43812,0.02865023589
561.4524249,0.9860331877,0.9999958699,4.130102393e-06,0.8887987245,6676.722689,0.0268000601
568.9895297,0.9849894497,0.9999952247,4.775326309e-06,0.8888104484,6691.25433,0.02486853412
576.6278149,0.9839564662,0.9999945498,5.450211033e-06,0.8890358727,6705.856704,0.02320648657
584.3686387,0.9827986961,0.9999937051,6.294924604e-06,0.8886492243,6707.103986,0.02162252219
592.2133776,0.9821100573,0.9999931959,6.804073725e-06,0.8888133178,6694.558075,0.02082321008
600.1634267,0.9810559275,0.9999923618,7.638213554e-06,0.8888138407,6693.186363,0.01965731954
608.2201996,0.979784588,0.9999912812,8.718773548e-06,0.8886995423,6700.402713,0.01838743826
616.385129,0.9769598657,0.9999885957,1.14042913e-05,0.888269451,6682.772193,0.01614720406
624.6596668,0.9762091021,0.9999878515,1.214850542e-05,0.888462754,6700.493723,0.01559151381
633.0452845,0.9746131157,0.9999862391,1.376094146e-05,0.8892374996,6716.383064,0.01457006094
641.5434733,0.9729804972,0.9999843384,1.566162105e-05,0.8889108441,6686.665173,0.01373590042
650.1557442,0.9714902443,0.9999824473,1.755265901e-05,0.8883552485,6691.387167,0.0129942979
658.8836289,0.9697951852,0.9999803893,1.961068667e-05,0.8890781564,6697.750227,0.01224673971
667.7286793,0.9670587258,0.9999765957,2.340426816e-05,0.8890346144,6711.812143,0.01118879552
676.6924683,0.9669017411,0.9999764257,2.357433199e-05,0.8893051419,6706.173831,0.01114572418
685.7765898,0.9650470992,0.9999735936,2.640635046e-05,0.8890429458,6713.56849,0.01053048447
694.9826593,0.9612166527,0.9999671734,3.282663425e-05,0.8884382383,6713.337626,0.009467707308
704.3123139,0.9584812477,0.9999622864,3.771360828e-05,0.8884997766,6718.353718,0.008824262591
713.7672125,0.9568686954,0.9999595005,4.049950855e-05,0.8892471586,6707.410716,0.008503969205
723.3490365,0.9542536317,0.9999540854,4.59146092e-05,0.8887071111,6697.432041,0.008015843901
733.0594897,0.9529558533,0.9999518386,4.816142227e-05,0.8897722577,6735.247641,0.007749722696
742.900299,0.9485971904,0.9999415474,5.84525775e-05,0.8884878122,6702.866118,0.007104710573
752.8732142,0.9444178729,0.9999316623,6.833766168e-05,0.8890186478,6702.263566,0.006557557366
762.9800088,0.9403444875,0.9999207477,7.925232397e-05,0.8887800223,6703.110501,0.006094270112
773.2224801,0.9352070911,0.9999059173,9.408272972e-05,0.8887222968,6705.476372,0.005592646719
783.6024493,0.9297592593,0.9998885338,0.0001114662398,0.8885105281,6720.325289,0.00513100457
794.1217624,0.9225639706,0.9998637141,0.0001362859225,0.8887587455,6714.690953,0.004639630747
804.7822898,0.922895137,0.9998662723,0.0001337276837,0.8898656034,6710.151981,0.004666326912
815.5859273,0.919452796,0.9998526257,0.0001473743482,0.8892174409,6709.932724,0.004456695095
826.5345961,0.8955186291,0.9997450865,0.0002549134565,0.889241253,6735.485971,0.003375395689
837.6302431,0.9210441956,0.9998580642,0.0001419358375,0.8887581402,6694.897084,0.004559796694
848.8748414,0.9137881003,0.9998299353,0.0001700646606,0.8891348255,6755.369394,0.004122175622
860.2703905,0.9069372632,0.999799061,0.0002009390261,0.8884733053,6712.913693,0.003826273896
871.8189168,0.8952468509,0.9997456699,0.0002543300948,0.8901027592,6718.028332,0.003376383143
883.522474,0.8839070222,0.9996796642,0.0003203357741,0.888804394,6709.786185,0.003027794747
895.3831433,0.8747532991,0.9996246578,0.000375342166,0.8892784104,6707.67555,0.00279272356
907.4030337,0.8728803033,0.9996138898,0.000386110185,0.8896826497,6718.04151,0.002744814236
919.5842827,0.8699907397,0.9995943309,0.000405669063,0.8895748123,6710.254795,0.002682080163
931.9290565,0.8648450358,0.9995589955,0.0004410044714,0.8896132119,6732.887265,0.002563325012
944.4395501,0.8589131029,0.9995129192,0.0004870808306,0.8889218147,6719.362434,0.002450700832
957.1179884,0.8441201883,0.9994026296,0.0005973704044,0.8904154137,6740.31121,0.0021928548
969.9666258,0.8241210001,0.9992037559,0.0007962440956,0.8881047441,6707.617125,0.001926198282
982.9877471,0.8038065037,0.9989981721,0.001001827859,0.8897714858,6750.410832,0.001695002639
996.1836679,0.7863136109,0.9987698949,0.001230105083,0.8884911811,6719.712956,0.001544426346
1009.556735,0.7588149233,0.9983892991,0.001610700881,0.8895496319,6755.58118,0.001336769371
1023.109325,0.7490618729,0.9982283231,0.001771676935,0.8892656131,6715.897575,0.001283536754
1036.84385,0.7486042463,0.9982161485,0.001783851459,0.8889800198,6732.67329,0.001277409978
1050.762751,0.7581564878,0.9983817406,0.001618259372,0.8897343664,6726.920731,0.001338334204
1064.868504,0.7717612298,0.9985757333,0.001424266676,0.8890070557,6725.708028,0.001431031544
1079.163616,0.7798696216,0.9986985112,0.001301488839,0.8897757648,6757.290209,0.001485487286
1093.650631,0.7841551413,0.998752146,0.001247854042,0.889451144,6705.455135,0.001530807173
1108.332123,0.7832984487,0.9987329895,0.0012670105,0.8887654912,6752.503028,0.001512721454
1123.210704,0.7771996337,0.9986610873,0.001338912732,0.8897017,6735.997709,0.001469633564
1138.28902,0.7621865355,0.9984493773,0.001550622713,0.890129687,6722.316983,0.001365997645
1153.569751,0.7496323678,0.9982345179,0.0017654821,0.8890615282,6716.645716,0.001286690171
1169.055615,0.7065553992,0.9974687353,0.002531264732,0.891085342,6763.178631,0.001058377046
1184.749367,0.6666527602,0.9964810637,0.003518936285,0.8894670213,6734.096282,0.0009072502446
1200.653796,0.6318818309,0.9955146334,0.004485366553,0.8906312743,6754.836726,0.0007972563696
1216.77173,0.5812100945,0.9936019795,0.006398020509,0.889270169,6737.492644,0.000672733241
1233.106037,0.5561187073,0.9925939692,0.007406030822,0.8908922724,6744.282109,0.0006205209672
1249.65962,0.5405035655,0.9918226834,0.008177316582,0.8907563887,6762.728527,0.0005891982476
1266.435424,0.535523844,0.9915076719,0.008492328064,0.8899897398,6733.929421,0.0005824152851
1283.436431,0.5406066959,0.9918503303,0.008149669697,0.8910583993,6734.273316,0.0005919687052
1300.665664,0.5431164108,0.9919942981,0.008005701853,0.8913004692,6799.011939,0.0005910084562
1318.126188,0.5468605337,0.9921015211,0.007898478932,0.8902114455,6704.465453,0.000606063555
1335.821107,0.5477089073,0.992206582,0.007793417993,0.8911021064,6756.294931,0.0006032890931
1353.753569,0.5408479288,0.9918641384,0.008135861644,0.891079971,6757.911154,0.0005903476849
1371.92676,0.5308321694,0.9913001457,0.008699854279,0.890520797,6765.76867,0.0005714877679
1390.343914,0.509614625,0.9901691727,0.009830827341,0.8913069833,6756.981517,0.0005365529192
1409.008306,0.4031559669,0.9819452873,0.01805471268,0.8931892494,6729.349165,0.0003944770705
1427.923254,0.2319044528,0.9517413114,0.04825868857,0.8986626157,6780.232401,0.0002357697724
1447.092121,0.1386945,0.9079064273,0.09209357271,0.9040005192,6741.763958,0.000171993457
1466.518318,0.08117861721,0.8490205613,0.1509794387,0.9136310565,6766.608518,0.000135062011
1486.205297,0.05603654561,0.8025626261,0.1974373739,0.9219191034,6796.064998,0.0001191654253
1506.15656,0.05536248446,0.7995552978,0.2004447022,0.9215024473,6744.002746,0.0001196574623
1526.375655,0.06100774661,0.8120640644,0.1879359356,0.9191690047,6738.904733,0.0001231959523
1546.866177,0.07021937208,0.8320927692,0.1679072308,0.9172409814,6792.529773,0.0001278603515
1567.63177,0.08290895163,0.8521119456,0.1478880544,0.913579434,6775.792546,0.0001359570151
1588.676127,0.1001552443,0.8741081465,0.1258918535,0.909958636,6780.058363,0.0001465571028
1610.002989,0.1131023601,0.8874278451,0.1125721549,0.9077625752,6747.321818,0.0001554288486
1631.61615,0.1222368273,0.8962499795,0.1037500205,0.9070931412,6789.240019,0.0001602853046
1653.519452,0.1320294378,0.90352078,0.09647921998,0.9052953631,6761.644105,0.0001671991355
1675.71679,0.1461282523,0.9132350582,0.08676494177,0.9035762159,6783.518955,0.0001757973265
1698.212112,0.1584402586,0.9216837296,0.07831627036,0.9036895656,6826.635489,0.0001828385409
1721.009418,0.1721170991,0.9287089403,0.07129105972,0.9022723492,6726.425011,0.0001948040747
1744.112762,0.1838248312,0.9343484858,0.06565151419,0.9016475794,6760.236242,0.0002018795189
1767.526252,0.19340467,0.9386784092,0.06132159075,0.9014489952,6811.256872,0.0002070320937
1791.254052,0.2008739847,0.9416504159,0.05834958406,0.9010521696,6805.360016,0.0002124616555
1815.30038,0.2105742957,0.9451618959,0.05483810407,0.9004296814,6762.189557,0.0002207643959
1839.669514,0.2168762534,0.9476874327,0.05231256731,0.9008258688,6767.631658,0.000225228469
1864.365787,0.1983139954,0.9409358523,0.05906414767,0.9016849515,6783.894568,0.000211363249
1889.393589,0.1349084392,0.9079159661,0.09208403389,0.9074619244,6789.264863,0.0001685135377
1914.757372,0.06470538871,0.8246551852,0.1753448148,0.9206018134,6835.112098,0.0001237680544
1940.461646,0.03296301986,0.7309073319,0.2690926681,0.9345444024,6759.733609,0.0001057685574
1966.510982,0.0228701285,0.6822407662,0.3177592338,0.9437410686,6781.8177,9.929383822e-05
1992.910012,0.02094698023,0.6723670993,0.3276329007,0.9463043204,6824.726025,9.750837668e-05
2019.663431,0.02222633388,0.6799235612,0.3200764388,0.9448118596,6814.789691,9.842656682e-05
2046.775995,0.02554309646,0.697573105,0.302426895,0.941187298,6774.495025,0.0001010316258
2074.252527,0.03345217142,0.7354609184,0.2645390816,0.9350350096,6788.86004,0.0001056231776
2102.097912,0.04953022639,0.7907476863,0.2092523137,0.9267885652,6791.864048,0.0001153382806
2130.317101,0.07694552263,0.8487500043,0.1512499957,0.9187242224,6847.763892,0.0001310152654
2158.915113,0.1078089333,0.8870165238,0.1129834762,0.9127795672,6796.01583,0.0001511778514
2187.897034,0.138661801,0.9125735996,0.08742640037,0.9093601092,6782.057351,0.0001712596392
2217.268016,0.1616697859,0.9280308119,0.07196918814,0.9096032045,6858.648657,0.0001845277815
2247.033284,0.1768502487,0.9350004046,0.06499959536,0.9079937447,6789.048807,0.0001966727438
2277.198129,0.1624843418,0.9285508019,0.07144919809,0.9096759518,6761.713265,0.0001877312948
2307.767916,0.1291475551,0.908777065,0.091222935,0.9135018239,6819.510109,0.0001643587102
2338.748081,0.09935308229,0.8840103764,0.1159896236,0.9187745349,6844.679468,0.0001450336739
2370.144133,0.08112913546,0.8615272083,0.1384727917,0.921991639,6773.890179,0.0001351697285
2401.961654,0.07358468717,0.8511722742,0.1488277258,0.9242973202,6883.272691,0.0001284467178
2434.206304,0.06725139123,0.8406612596,0.1593387404,0.9260303948,6759.159571,0.0001268955317
2466.883816,0.06174334473,0.8316068038,0.1683931962,0.9283096935,6836.736195,0.0001221185442
2500,0.05617077705,0.8242287246,0.1757712754,0.9321329745,6841.514502,0.0001186947973
