wavelength_nm,albedo,single_scattering_albedo,co_albedo,asymmetry,extinction_coefficient_per_m,e_folding_depth_m
1335.821107,0.1681820805,0.9297731758,0.07022682416,0.9069434374,663.8982731,0.001949647985
1353.753569,0.1634344834,0.9273872983,0.07261270168,0.9073383938,663.728336,0.001917460589
1371.92676,0.1565723182,0.9237887413,0.0762112587,0.9080106814,663.9232898,0.001870082817
1390.343914,0.1397349108,0.9136990149,0.08630098507,0.9097166055,663.7121356,0.001757415328
1409.008306,0.08030122553,0.8545146274,0.1454853726,0.9183612331,663.8618652,0.001372697846
1427.923254,0.02665001752,0.7069824368,0.2930175632,0.9412040591,663.8878315,0.001037953577
1447.092121,0.01209795339,0.605980164,0.394019836,0.9593633805,663.8974866,0.0009469849372
1466.518318,0.007154159308,0.5534079959,0.4465920041,0.9704745666,663.8628282,0.0009157798934
1486.205297,0.005977612707,0.5390259618,0.4609740382,0.9739186863,663.8856344,0.0009082600134
1506.15656,0.005945002365,0.5387374173,0.4612625827,0.9740325506,663.9478391,0.0009079673479
1526.375655,0.006143397139,0.5412905737,0.4587094263,0.9734296809,663.9450382,0.0009092359098
1546.866177,0.006541697853,0.5463832011,0.4536167989,0.9722594986,663.9671457,0.0009117425893
1567.63177,0.007213317432,0.5547586835,0.4452413165,0.9703891587,664.048946,0.0009159014716
1588.676127,0.008370254478,0.5684806103,0.4315193897,0.9674261512,664.0882944,0.0009231877596
1610.002989,0.00944336678,0.5806601362,0.4193398638,0.9649598979,664.2508843,0.0009297534307
1631.61615,0.01027194869,0.5895509655,0.4104490345,0.9631940238,664.1749683,0.0009350946244
1653.519452,0.01121414942,0.5993032555,0.4006967445,0.961336802,664.1865597,0.00094102278
1675.71679,0.01267489522,0.6134191773,0.3865808227,0.9586871301,664.1155904,0.0009503229624
1698.212112,0.01431922018,0.6282697681,0.3717302319,0.9560336582,664.1707232,0.0009605795621
1721.009418,0.01614298401,0.6435167017,0.3564832983,0.9534192676,664.3500222,0.000971760126
1744.112762,0.01784650836,0.656615173,0.343384827,0.9512149824,664.217851,0.0009826234449
1767.526252,0.01930115449,0.6671285762,0.3328714238,0.9495090599,664.031399,0.0009920032218
1791.254052,0.02057368812,0.6762266067,0.3237733933,0.9482198345,664.4794012,0.0009992947519
1815.30038,0.02224853831,0.6870334523,0.3129665477,0.9465403932,664.1592065,0.001010240466
1839.669514,0.02342656467,0.6947872389,0.3052127611,0.9455846062,664.7842727,0.00101665334
1864.365787,0.01998072834,0.6736803978,0.3263196022,0.9491873412,664.5082358,0.0009955757143
1889.393589,0.01138807505,0.6043462883,0.3956537117,0.9615411643,664.3000125,0.0009419846838
1914.757372,0.005992217937,0.5432788325,0.4567211675,0.9742981888,664.5572619,0.0009074462233
1940.461646,0.005041373942,0.5311827245,0.4688172755,0.9773421298,664.5516489,0.00090138612
1966.510982,0.004920523998,0.5298664753,0.4701335247,0.9777735404,664.5751141,0.0009005822351
1992.910012,0.00488946995,0.5296734024,0.4703265976,0.9778980807,664.6116423,0.000900334575
2019.663431,0.004871518163,0.5296756563,0.4703243437,0.9779802285,664.64564,0.0009001741735
2046.775995,0.00486787775,0.5298817364,0.4701182636,0.9780150405,664.6891557,0.0009000924385
2074.252527,0.004924782,0.530930873,0.469069127,0.9778489771,664.7236013,0.0009004102152
2102.097912,0.005255082354,0.5357310093,0.4642689907,0.9767993033,664.7532448,0.0009024816031
2130.317101,0.006399336678,0.5515716407,0.4484283593,0.973433604,664.7893606,0.0009097308845
2158.915113,0.008547853926,0.5789754903,0.4210245097,0.9681208332,664.7947525,0.0009233725132
2187.897034,0.01149564864,0.6119016653,0.3880983347,0.9623811581,664.8637265,0.000941915626
2217.268016,0.0143959087,0.6400775527,0.3599224473,0.957985144,665.0770858,0.0009598807944
2247.033284,0.01647274322,0.6585804106,0.3414195894,0.9554874301,665.180071,0.0009727908202
2277.198129,0.01431332463,0.6419402841,0.3580597159,0.9585699599,665.0431234,0.0009594397379
2307.767916,0.01041750725,0.6054989863,0.3945010137,0.9650574163,665.1774659,0.0009347008257
2338.748081,0.007628170493,0.5740710903,0.4259289097,0.971027746,665.0841477,0.0009171641492
2370.144133,0.006301159301,0.5577447925,0.4422552075,0.9744919125,665.0559556,0.0009087627569
2401.961654,0.005736822911,0.5511851539,0.4488148461,0.9761787832,665.089757,0.0009051203488
2434.206304,0.005342900087,0.5469809908,0.4530190092,0.977452564,665.1798862,0.0009024850161
2466.883816,0.004960803811,0.5429453617,0.4570546383,0.9787380228,665.2108008,0.0009000027534
2500,0.004633849072,0.5397820794,0.4602179206,0.9798980176,665.2914213,0.0008978035399
