wavelength_nm,albedo,single_scattering_albedo,co_albedo,asymmetry,extinction_coefficient_per_m,e_folding_depth_m
685.7765898,0.921902684,0.9998657279,0.0001342721005,0.8923327725,1327.637454,0.02330196721
694.9826593,0.917378585,0.9998490728,0.000150927211,0.8924291687,1327.296339,0.0219755239
704.3123139,0.91127438,0.9998252333,0.0001747667158,0.8927467463,1327.3454,0.02039416999
713.7672125,0.9048979182,0.999797231,0.0002027689654,0.8924890068,1328.170579,0.01894191932
723.3490365,0.9002776488,0.9997769749,0.0002230251071,0.8930317868,1327.332989,0.01803205592
733.0594897,0.8968606825,0.9997604407,0.0002395592759,0.8930183618,1326.606404,0.01740908463
742.900299,0.8898883758,0.999723105,0.0002768950052,0.892397454,1328.091964,0.01621620608
752.8732142,0.8807742701,0.9996738437,0.0003261562653,0.8930571903,1327.39361,0.01490847945
762.9800088,0.8709469838,0.9996146592,0.0003853407525,0.8934266048,1326.923964,0.01369950528
773.2224801,0.859681217,0.9995373336,0.0004626663563,0.8932330712,1327.129435,0.01251031044
783.6024493,0.8489479619,0.9994571173,0.0005428827032,0.893308946,1327.355844,0.01154330342
794.1217624,0.8401327179,0.9993870952,0.0006129047667,0.8936354432,1327.282964,0.01084958122
804.7822898,0.8337074204,0.9993276295,0.0006723705071,0.8930216201,1327.822981,0.01038081516
815.5859273,0.8323315069,0.9993168465,0.0006831534765,0.8932674382,1328.168935,0.01028535564
826.5345961,0.831607459,0.9993097055,0.0006902944788,0.8931744944,1329.451169,0.01022607993
837.6302431,0.8301936718,0.9992958126,0.0007041873823,0.8930221445,1328.30241,0.01013983448
848.8748414,0.8154643752,0.9991561049,0.0008438951339,0.8934602201,1327.499462,0.009251015052
860.2703905,0.8013588715,0.9990040321,0.0009959679455,0.8934432282,1328.904725,0.008506830479
871.8189168,0.7800636661,0.9987469804,0.001253019584,0.8936707058,1328.46733,0.007579118492
883.522474,0.7568542607,0.998429302,0.001570697987,0.8943142474,1328.579406,0.006750178177
895.3831433,0.7438261948,0.99822236,0.001777639997,0.8941684383,1328.514289,0.006349047819
907.4030337,0.7372258258,0.9981177793,0.001882220734,0.8944797939,1328.55941,0.006161735046
919.5842827,0.7297604651,0.997984231,0.002015769031,0.8942690095,1329.042105,0.005957082611
931.9290565,0.7209782636,0.9978346781,0.002165321924,0.8947875943,1328.106231,0.005739014648
944.4395501,0.710616243,0.997622148,0.002377852027,0.8941787187,1328.693605,0.005487943963
957.1179884,0.6851049308,0.9970804685,0.002919531485,0.8943268545,1329.180155,0.0049473515
969.9666258,0.6528702144,0.996286721,0.003713278995,0.8947364826,1329.652015,0.004377112916
982.9877471,0.6204715362,0.9953153918,0.004684608189,0.8945339227,1329.357285,0.003900596292
996.1836679,0.5853162828,0.9940934362,0.005906563785,0.8950295168,1328.68266,0.003467687759
1009.556735,0.5444165975,0.9923557161,0.007644283856,0.8953941949,1329.667678,0.003040628454
1023.109325,0.5249321873,0.9914035779,0.008596422101,0.8957143788,1330.140855,0.002862147355
1036.84385,0.5233663479,0.9913513564,0.008648643596,0.896084611,1329.752147,0.002849814805
1050.762751,0.5380726831,0.9920973586,0.007902641421,0.896048448,1328.969651,0.002983690899
1064.868504,0.5612907677,0.9931272412,0.006872758831,0.8954055137,1330.778193,0.00320417828
1079.163616,0.5744096913,0.9936845555,0.006315444542,0.8954560492,1330.007352,0.003343997317
1093.650631,0.5779080136,0.9938002662,0.006199733769,0.895016984,1331.172824,0.003378431575
1108.332123,0.5787908913,0.9938726518,0.006127348167,0.8956499424,1330.804559,0.003390181366
1123.210704,0.5684038922,0.9934772643,0.006522735692,0.8961239316,1330.126822,0.003280703697
1138.28902,0.5456911472,0.9924580589,0.007541941056,0.8959742758,1329.840074,0.003053275316
1153.569751,0.5247367523,0.9914222471,0.008577752947,0.8960683483,1329.272749,0.002862813051
1169.055615,0.4621148886,0.9876032101,0.01239678993,0.8967261623,1330.310711,0.002372407167
1184.749367,0.4072885757,0.9831689267,0.0168310733,0.8981020124,1330.271139,0.002024280052
1200.653796,0.3640025348,0.9783787345,0.02162126545,0.8981559338,1329.914555,0.001786871246
1216.77173,0.3063519354,0.9702927641,0.02970723586,0.9004926635,1331.446095,0.001509544805
1233.106037,0.2797305784,0.9650278825,0.03497211752,0.9004010273,1331.256576,0.001393976343
1249.65962,0.2647723661,0.9618395868,0.0381604132,0.9010273327,1331.038949,0.001332409763
1266.435424,0.2602671105,0.9608358653,0.03916413472,0.9012854385,1330.761217,0.001314477188
1283.436431,0.2638668192,0.9617707058,0.03822929419,0.9014284133,1329.670056,0.001330306629
1300.665664,0.2666275426,0.9624170519,0.03758294808,0.9013943229,1330.811371,0.001340459897
1318.126188,0.2691362581,0.9629420832,0.03705791683,0.901222804,1331.487461,0.001350009955
1335.821107,0.269385043,0.9631160784,0.03688392163,0.9015451639,1332.204493,0.001350500262
1353.753569,0.2628913685,0.9616455751,0.03835442494,0.9017242462,1330.462818,0.001325700536
1371.92676,0.2545118497,0.9595929793,0.04040702068,0.9018393421,1330.903533,0.001291433412
1390.343914,0.2323129653,0.9541509536,0.04584904636,0.9036921299,1332.56348,0.001203707677
1409.008306,0.1488838841,0.9188502982,0.08114970177,0.9080741728,1331.059054,0.0009066340783
1427.923254,0.05743666138,0.8115294067,0.1884705933,0.9242192984,1331.275959,0.0006130154701
1447.092121,0.0264575131,0.7053018374,0.2946981626,0.9411776171,1331.41752,0.0005169488947
1466.518318,0.01334256578,0.6168907713,0.3831092287,0.9570854353,1331.495637,0.0004760769451
1486.205297,0.009252298495,0.577109151,0.422890849,0.965178671,1331.484874,0.0004632283299
1506.15656,0.009145969419,0.5761401475,0.4238598525,0.9654494278,1331.795108,0.0004627856709
1526.375655,0.009957033589,0.5849202997,0.4150797003,0.9636575983,1332.153599,0.0004652166315
1546.866177,0.01142616375,0.6000132908,0.3999867092,0.9607051778,1332.899188,0.0004695738873
1567.63177,0.01362587195,0.6200577259,0.3799422741,0.9567334198,1331.870631,0.0004768337256
1588.676127,0.0170293495,0.6478463623,0.3521536377,0.9516950327,1332.58774,0.0004872104043
1610.002989,0.01994029465,0.6685162484,0.3314837516,0.9480940666,1332.352143,0.0004963664724
1631.61615,0.02208975017,0.6825515886,0.3174484114,0.9458260864,1333.105647,0.0005027708462
1653.519452,0.02444701431,0.6961806115,0.3038193885,0.9434673433,1331.454301,0.0005107195992
1675.71679,0.02796199914,0.7150335724,0.2849664276,0.9405181166,1331.880909,0.0005214705211
1698.212112,0.03176986598,0.7333430376,0.2666569624,0.9378475829,1333.078545,0.0005328098627
1721.009418,0.0358555302,0.7502915715,0.2497084285,0.9352451919,1332.474683,0.0005457104928
1744.112762,0.03957193019,0.7640585915,0.2359414085,0.9331698333,1331.538365,0.0005576156964
1767.526252,0.04264685723,0.7749625425,0.2250374575,0.931830692,1332.908606,0.0005665858072
1791.254052,0.04532011019,0.7840145572,0.2159854428,0.9308839857,1335.257618,0.0005738866341
1815.30038,0.04877656514,0.7938724726,0.2061275274,0.9293722778,1332.96279,0.0005855885931
1839.669514,0.05111894173,0.8009041396,0.1990958604,0.9287783273,1334.349848,0.0005922763324
1864.365787,0.0441193986,0.7813195065,0.2186804935,0.9318144023,1333.824929,0.000570820207
1889.393589,0.02508658351,0.7037370689,0.2962629311,0.9439643873,1333.296392,0.0005120566038
1914.757372,0.01026671639,0.5930306185,0.4069693815,0.9637390508,1334.305847,0.000465455793
1940.461646,0.006199110657,0.5460924361,0.4539075639,0.9736996989,1333.941857,0.0004527380647
1966.510982,0.005404836829,0.5360598146,0.4639401854,0.9761624414,1334.091817,0.0004501644986
1992.910012,0.005271397727,0.5344747048,0.4655252952,0.9766086717,1334.043503,0.000449756496
2019.663431,0.005322501821,0.5353203982,0.4646796018,0.9764596132,1333.94569,0.0004499522702
2046.775995,0.005516229301,0.5381134183,0.4618865817,0.9758658303,1333.971675,0.0004505599726
2074.252527,0.006137542487,0.5466090247,0.4533909753,0.9740183694,1334.040471,0.0004525110599
2102.097912,0.007949802738,0.5697283497,0.4302716503,0.9692457134,1334.203406,0.0004581955384
2130.317101,0.01213109532,0.6150417924,0.3849582076,0.960773066,1333.784381,0.0004715087704
2158.915113,0.01828163195,0.6673593417,0.3326406583,0.9523259267,1335.038378,0.0004903014654
2187.897034,0.02565960818,0.713730216,0.286269784,0.9453282051,1333.351752,0.0005139175446
2217.268016,0.03231636621,0.7467293857,0.2532706143,0.9409612709,1333.085405,0.0005347423415
2247.033284,0.0369162921,0.766183491,0.233816509,0.9387310027,1332.490576,0.0005493159403
2277.198129,0.0322247287,0.7494960423,0.2505039577,0.9419978304,1335.979158,0.0005333676696
2307.767916,0.02326911229,0.7059990341,0.2940009659,0.9487793273,1334.908677,0.0005059573023
2338.748081,0.01630720242,0.6602545412,0.3397454588,0.95627687,1335.643381,0.0004839746658
2370.144133,0.01273023225,0.6307730537,0.3692269463,0.9614553822,1335.801871,0.0004727205102
2401.961654,0.01118623596,0.6172017314,0.3827982686,0.9642262619,1335.611979,0.0004679425229
2434.206304,0.01013753218,0.6076279028,0.3923720972,0.9663177364,1335.025544,0.0004648497418
2466.883816,0.009112877646,0.5984936763,0.4015063237,0.9686100619,1335.615622,0.0004614187849
2500,0.008271716428,0.5907526144,0.4092473856,0.9706279264,1336.135002,0.0004585872612
